Dışa Aktarım Tarihi:,24.06.2026 10:48:57
Toplam Kayıt Sayısı:,6067

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
LET,QNB PORTFÖY LETO SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"53,823683",12722311.00,2,"684761631,02"
LFD,İŞ PORTFÖY AZİM HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"8,133685",284627774.00,1,"2315072744,75"
LGK,AZİMUT PORTFÖY İKİNCİ ÖPY SERBEST ÖZEL FON,24.06.2026,"1,341488",1203564073.00,1,"1614567333,00"
LGO,ATLAS PORTFÖY ALGO TOROS HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"6,432809",22932567.00,12,"147520829,45"
LHM,AK PORTFÖY NETA SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"79,484416",9557641.00,4,"759683513,55"
LHP,AK PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"55,095495",1509858.00,96,"83186373,74"
LKF,İŞ PORTFÖY ALTIN KATILIM FONU,24.06.2026,"0,963036",72947054.00,138,"70250642,90"
LKT,AKTİF PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,24.06.2026,"1,768872",106666096.00,332,"188678669,80"
LLA,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,336669",33871706.00,909,"45275251,12"
LPH,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,368688",1313990189.00,1645,"1798442225,34"
LRT,ATA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,24.06.2026,"3,463018",231681223.00,11,"802316283,31"
LTC,AK PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,531418",10071237.00,347,"15423272,30"
LTL,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,994366",3716843.00,49,"3695902,76"
LTS,HEDEF PORTFÖY LOTUS SERBEST FON,24.06.2026,"4,368535",537131260.00,14,"2346476463,56"
LZV,AZİMUT PORTFÖY İLA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"8,527021",11384074.00,2,"97072234,24"
MAC,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,803818",6129872176.00,37814,"4927304614,03"
MAD,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON,24.06.2026,"1,085663",23062332.00,388,"25037910,93"
MAS,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"13,873228",69476151.00,89,"963858508,53"
MAV,QNB PORTFÖY ADAMAVİ SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"56,431872",15648205.00,1,"883057506,41"
MBL,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"0,271049",83538901.00,212,"22643167,47"
MBR,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,24.06.2026,"1,601523",72727360.00,166,"116474515,55"
MCU,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,311848",46056954.00,134,"60419733,72"
MD1,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON,24.06.2026,"2,085428",34758637.00,554,"72486644,22"
MD2,MT PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"2,025845",69897836.00,527,"141602189,43"
MDF,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON,24.06.2026,"1,161716",487991499.00,1115,"566907400,98"
MET,GARANTİ PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,24.06.2026,"5,739136",130461854.00,6978,"748738366,39"
MGB,İŞ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,467933",54566080.00,536,"80099374,49"
MGD,DENİZ PORTFÖY MGD HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,973616",672100883.00,1,"654368401,98"
MGE,PARDUS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"5,269653",655088183.00,67,"3452087494,15"
MGH,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,117469",228733713.00,784,"484336467,56"
MHF,MT PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,218132",72586516.00,2272,"161006442,10"
MIK,MT PORTFÖY İKİNCİ SERBEST FON,24.06.2026,"3,227169",1131645473.00,13,"3652011591,43"
MJB,AKTİF PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"8,044821",8408341.00,819,"67643596,45"
MJE,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON,24.06.2026,"54,978587",123547335.00,912,"6792457884,25"
MJG,AKTİF PORTFÖY GÜMÜŞ FON SEPETİ FONU,24.06.2026,"10,774714",95552436.00,8185,"1029550171,73"
MJH,AKTİF PORTFÖY FORTUNA SERBEST FON,24.06.2026,"4,561381",8654329.00,35,"39475694,14"
MJK,MEKSA PORTFÖY KARDELEN SERBEST FON,24.06.2026,"35,81054",56473348.00,462,"2022341105,61"
MJL,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ-AVRO) FON,24.06.2026,"58,201841",14581870.00,604,"848691675,65"
MKA,MARMARA CAPİTAL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,425034",77706575.00,1884,"110734515,20"
MKG,AKTİF PORTFÖY ALTIN KATILIM FONU,24.06.2026,"16,184444",95186661.00,8740,"1540543176,23"
MKL,İŞ PORTFÖY MKS SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"60,176163",12905617.00,1,"776610518,42"
MLS,AKTİF PORTFÖY SİYAH BEYAZ SERBEST ÖZEL FON,24.06.2026,"17,563472",74761834.00,4,"1313077365,66"
MLT,DENİZ PORTFÖY MELTEM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,334184",21873228.00,111,"29182916,87"
MMH,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"16,84255",9719104.00,1474,"163694497,28"
MOD,YAPI KREDİ PORTFÖY MODA SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"58,562688",12300000.00,2,"720321067,31"
MOZ,EMAA BLUE PORTFÖY MOZAİK SERBEST FON,24.06.2026,"1,247839",256171063.00,143,"319660240,64"
MP2,MT PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,680689",2651303752.00,13,"4456017502,85"
MP4,MT PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,393936",1618907185.00,15,"2256652813,44"
MPD,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ) FON,24.06.2026,"58,737949",48895932.00,752,"2872046751,66"
MPE,MT PORTFÖY PARA PİYASASI KATILIM (TL) FONU,24.06.2026,"1,358099",57642947.00,95,"78284847,34"
MPF,AKTİF PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,24.06.2026,"7,84239",189917513.04,1798,"1489407176,21"
MPI,MEKSA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,24.06.2026,"2,931152",26269882.00,35,"77001016,77"
MPK,AKTİF PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU,24.06.2026,"9,32494",30497880.96,1428,"284390901,75"
MPL,MT PORTFÖY PARA PİYASASI (TL) FONU,24.06.2026,"1,888936",381355080.00,851,"720355524,66"
MPN,AKTİF PORTFÖY İKİNCİ AKTİF SERBEST (DÖVİZ) FON,24.06.2026,"59,343664",6132097.00,317,"363901102,96"
MPP,MEKSA PORTFÖY PRİME SERBEST FON,24.06.2026,"22,934942",21091450.00,1588,"483731181,23"
MPS,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"24,067484",7263107.32,2612,"174804721,51"
MRI,TEB PORTFÖY MERİDYEN SERBEST FON,24.06.2026,"1,220839",11116810.00,140,"13571832,85"
MSK,AZİMUT PORTFÖY MSG SERBEST (TL) ÖZEL FON,24.06.2026,"3,731478",299919248.00,1,"1119142223,43"
MSO,ASTRA PORTFÖY MSK SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"56,619074",9415110.00,1,"533074813,58"
MSR,MEKSA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,24.06.2026,"2,105412",17371100.00,17,"36573326,84"
MT1,MT PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"44,181159",819535.00,19,"36208006,49"
MT2,MT PORTFÖY PARA PİYASASI SERBEST (TL) FON,24.06.2026,"1,31589",6708680594.00,3068,"8827888794,81"
MT5,MT PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,371808",369710034.00,19,"507171235,65"
MT6,MT PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,934422",479568792.00,13,"448119621,81"
MT7,MT PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,661641",130514947.00,15,"86354097,96"
MT8,MT PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,864225",1884737311.00,16,"1628837295,49"
MT9,MT PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,368459",8650692036.00,18,"3187425908,83"
MTD,BV PORTFÖY MALZEME TEKNOLOJİLERİ DEĞİŞKEN FON,24.06.2026,"1,266446",128836611.00,1813,"163164611,18"
MTE,MT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,839637",122396151.00,17,"347560645,51"
MTF,MT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,352697",49616801.00,43,"67116516,19"
MTG,DENİZ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOGUN FON),24.06.2026,"1,604578",60493373.00,224,"97066336,88"
MTH,MT PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,116473",210013955.00,3699,"444488773,04"
MTI,AZİMUT PORTFÖY METİS SERBEST ÖZEL FON,24.06.2026,"0,017984",255061228.00,2,"4586918,05"
MTK,MT PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,523632",20501397.00,375,"31236582,08"
MTL,AURA PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,24.06.2026,"1,660146",670775272.00,13,"1113585112,25"
MTS,AKTİF PORTFÖY TARIM VE SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,24.06.2026,"2,760171",25535105.00,729,"70481259,66"
MTU,MT PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,807548",835380758.00,19,"674610135,26"
MTV,AK PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,24.06.2026,"5,186491",26432556.00,13121,"137092208,32"
MTX,TEB PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,24.06.2026,"5,384555",21180102.00,2287,"114045430,77"
MUL,MT PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"2,962887",56248094.00,12,"166656740,64"
MUT,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,796434",514712592.00,1575,"924647226,20"
NAK,NEO PORTFÖY ALTIN KATILIM FONU,24.06.2026,"0,99594",129087722.00,171,"128563627,85"
NAL,NEO PORTFÖY ALTINCI SERBEST FON,24.06.2026,"0,42849",2381722.00,1,"1020544,03"
NAU,NEO PORTFÖY ALTIN FONU,24.06.2026,"2,899582",819617706.00,11094,"2376549110,05"
NAV,NUROL PORTFÖY NOVA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,997812",20223212.00,13,"20178959,59"
NBE,NEO PORTFÖY BEŞİNCİ SERBEST FON,24.06.2026,"1,664277",353516808.00,11,"588350032,95"
NBH,NEO PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,24.06.2026,"6,413193",201488165.00,146,"1292182398,97"
NBO,NEO PORTFÖY BORÇLANMA ARACI FONLARI FON SEPETİ FONU,24.06.2026,"1,421271",1179645326.00,401,"1676596158,74"
NBZ,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"69,839678",19532273.00,293,"1364127657,58"
NCS,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,24.06.2026,"55,493815",133213915.00,1845,"7392548311,43"
NCU,NEO PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,24.06.2026,"53,19541",2341469.00,12,"124555404,43"
NDL,ALLBATROSS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,089229",5639113.00,1,"11781398,81"
NDS,NEO PORTFÖY DÖRDÜNCÜ SERBEST FON,24.06.2026,"0,00",0.00,12,"0,00"
NES,INVEO PORTFÖY DÖRDÜNCÜ SERBEST ÖZEL FON,24.06.2026,"2,103986",999004311.00,2,"2101890963,88"
NFF,NEO PORTFÖY FON SEPETİ SERBEST FON,24.06.2026,"0,00",0.00,42,"0,00"
NFH,NEO PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,161647",55582348.00,50,"120149423,71"
NFK,HEDEF PORTFÖY NEHİR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"4,983108",296029306.00,89,"1475145933,77"
NHP,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"0,00",0.00,163,"0,00"
NHT,DENİZ PORTFÖY NH SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"62,196192",9915176.00,2,"616686192,62"
NHV,NUROL PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,24.06.2026,"4,225063",1842955034.00,2,"7786601889,60"
NHY,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"6,28669",29039215.00,2228,"182560534,66"
NIG,TRIVE PORTFÖY SERBEST FON,24.06.2026,"1,225731",470052248.00,14,"576157548,32"
NIS,NEO PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,24.06.2026,"1,624606",716325147.00,25,"1163746134,30"
NJF,NUROL PORTFÖY ALTIN KATILIM FONU,24.06.2026,"11,700677",93581640.00,1772,"1094968581,64"
NJG,NUROL PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"2,877804",1430432547.00,15,"4116505134,80"
NJR,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,24.06.2026,"5,462778",233365504.00,2669,"1274824049,81"
NJY,NUROL PORTFÖY BİRİNCİ KATILIM FONU,24.06.2026,"7,076263",42341972.00,1316,"299622944,96"
NKA,NEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"47,811184",3382937.00,15,"161742223,74"
NKC,NEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,317885",329319758.00,1252,"434005566,23"
NKH,NEO PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,387239",92674929.00,12,"128562275,84"
NKJ,ATA PORTFÖY GIG SİGORTA SERBEST (TL) ÖZEL FON,24.06.2026,"15,43744",102638440.00,1,"1584474773,84"
NKK,ATA PORTFÖY YÖNETİMİ A.Ş. SEKİZİNCİ SERBEST FON,24.06.2026,"7,901049",188350714.00,11,"1488168286,76"
NKL,AKTİF PORTFÖY KISA VADELİ SERBEST (TL) FON,24.06.2026,"3,332847",5417032762.00,2349,"18054138838,55"
NKM,NEO PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,025295",54632729.00,543,"56014683,21"
NKP,NEO PORTFÖY KAR PAYI ÖDEYEN DEĞİŞKEN FON,24.06.2026,"1,190186",164080233.00,3610,"195285949,52"
NKS,NUROL PORTFÖY GRANADA SERBEST (TL) FON,24.06.2026,"1,83247",13500100.00,11,"24738528,54"
NKT,NUROL PORTFÖY BİRİNCİ KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,451681",41940128.00,420,"60883689,91"
NKV,KUVEYT TÜRK PORTFÖY NKV KATILIM SERBEST ÖZEL FON,24.06.2026,"2,174127",6482714706.00,1,"14094245768,04"
NLC,TEB PORTFÖY ONALTINCI SERBEST (DÖVİZ) FON,24.06.2026,"49,123478",3500239.00,16,"171943913,86"
NLD,AZİMUT PORTFÖY NL-2 SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"52,237444",26201833.00,1,"1368716779,57"
NLE,NUROL PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,574265",260640020.00,10175,"410316491,18"
NLK,NUROL PORTFÖY KISA VADELİ SERBEST FON,24.06.2026,"1,768111",2779536774.00,1077,"4914528446,65"
NLL,GLOBAL MD PORTFÖY NİL SERBEST FON,24.06.2026,"4,540677",405411102.00,25,"1840840766,69"
NME,NUROL PORTFÖY MERCAN KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"54,945545",1127057.00,62,"61926761,46"
NMG,NEO PORTFÖY İKİNCİ SERBEST FON,24.06.2026,"127,709399",22953131.00,1,"2931330574,20"
NMU,NUROL PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,183747",114657889.00,127,"135725898,69"
NNF,HEDEF PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"23,299785",121935045.00,20560,"2841060356,03"
NOA,NEO PORTFÖY ALFA SERBEST FON,24.06.2026,"1,433676",380623067.00,11,"545690191,89"
NOI,TACİRLER PORTFÖY NOVA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,24.06.2026,"1,38227",734938635.00,14,"1015883844,94"
NOV,AZİMUT PORTFÖY INOVA AGRO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"56,621208",14121929.00,1,"799600675,91"
NP1,NEO PORTFÖY YASEMİN SERBEST FON,24.06.2026,"4,798148",296494881.00,163,"1422626177,02"
NPH,NUROL PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,670685",173485429.00,927,"289839563,04"
NPK,NEO PORTFÖY İPEKYOLU SERBEST ÖZEL FON,24.06.2026,"0,00",0.00,1,"0,00"
NRC,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,24.06.2026,"12,686776",20526404.00,3900,"260413892,08"
NRG,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU,24.06.2026,"5,238771",1313763815.00,3551,"6882507194,90"
NRM,NEO PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"147,993501",2588867.00,11,"383135492,10"
NSA,NEO PORTFÖY PARA PİYASASI KATILIM SERBEST FON,24.06.2026,"2,39696",571302608.00,326,"1369389292,20"
NSD,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,24.06.2026,"62,880288",121224762.00,171,"7622648005,00"
NSH,NUROL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,076568",839675223.00,1304,"1743642927,84"
NSK,NEO PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"6,33277",99699331.00,98,"631372899,48"
NSP,NUROL PORTFÖY PARA PİYASASI KATILIM FONU,24.06.2026,"1,734477",816038312.00,2617,"1415399818,15"
NSS,NUROL PORTFÖY SONENBERG KAR PAYI ÖDEYEN SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"61,806514",17202308.00,1,"1063214690,30"
NST,İŞ PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,25856",61880758.00,3946,"77880628,84"
NSY,NEO PORTFÖY YEDİNCİ SERBEST FON,24.06.2026,"1,358462",851268639.00,67,"1156416497,80"
NTB,AZİMUT PORTFÖY AVŞAR SERBEST ÖZEL FON,24.06.2026,"5,817885",550964241.00,1,"3205446630,80"
NTD,ÜNLÜ PORTFÖY UFT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,429235",1355423321.00,1,"581794849,81"
NTF,NEO PORTFÖY TEK SERBEST (TL) FON,24.06.2026,"2,967959",82062337.00,10,"243557687,34"
NTI,NEO PORTFÖY TEKNOLOJİ VE İNOVASYON DEĞİŞKEN FON,24.06.2026,"1,722652",286221042.00,2373,"493059150,09"
NTO,NUROL PORTFÖY TRADA SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"63,63248",54144466.00,1,"3445346676,43"
NTS,NUROL PORTFÖY İKİNCİ SERBEST FON,24.06.2026,"2,902184",73665955.00,33,"213792125,83"
NUB,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"56,963258",35862195.00,911,"2042827466,41"
NUG,NUROL PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,24.06.2026,"47,903794",56087556.00,11,"2686806714,22"
NUH,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,363052",116224371.00,1279,"158419814,95"
NVB,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON,24.06.2026,"4,536022",1328318791.00,4961,"6025283075,40"
NVC,NEO PORTFÖY VENTO SERBEST FON,24.06.2026,"3,772516",24293027.00,96,"91645828,11"
NVK,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"45,003803",924897.00,18,"41623882,29"
NVP,NUROL PORTFÖY İKİNCİ SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"65,776404",896094.00,1,"58941840,64"
NVT,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,24.06.2026,"4,388841",136031471.00,54,"597020446,13"
NVZ,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON,24.06.2026,"55,173603",13184274.00,330,"727423899,57"
NYH,NUROL PORTFÖY İAU SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"60,122386",17189834.00,1,"1033493827,75"
NZH,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"3,393026",178256537.00,330,"604828989,64"
NZT,NEO PORTFÖY PARA PİYASASI SERBEST FON,24.06.2026,"5,707682",1562761323.00,430,"8919744846,08"
NZU,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"49,183232",1066206.00,34,"52439457,04"
OAB,QNB PORTFÖY AYDOĞAN SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"73,117714",8758277.00,3,"640385189,14"
OBI,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU,24.06.2026,"3,008625",83530619.00,487,"251312284,86"
OBN,AK PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"56,160803",4916957.00,262,"276140253,65"
OBP,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"0,195976",195343561.00,841,"38282641,18"
OBR,AK PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"52,044684",915460286.00,11112,"47644841701,64"
OCM,QNB PORTFÖY SM SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"66,540725",7307323.00,2,"486234571,22"
OCN,QNB PORTFÖY SEFA SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"48,758038",2340705.00,4,"114128183,98"
OCT,QNB PORTFÖY DENİZ YILDIZI SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"71,142482",6377524.00,5,"453712886,77"
ODD,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON,24.06.2026,"10,485965",42628355.00,34,"446999452,80"
ODG,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"1,106402",84361849.00,42,"93338155,38"
ODN,AK PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,24.06.2026,"55,270453",64843858.00,313,"3583949376,96"
ODP,OSMANLI PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"7,04958",44317627.00,185,"312420661,05"
ODS,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON,24.06.2026,"67,071271",1780721.00,121,"119435220,90"
ODV,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,24.06.2026,"19,433004",87931729.00,4072,"1708777635,66"
OFA,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-AVRO) FON,24.06.2026,"54,742124",4356665.00,135,"238493097,65"
OFB,OYAK PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,24.06.2026,"10,681166",89390662.00,13,"954796457,30"
OFI,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU,24.06.2026,"3,853464",39156589.00,644,"150888503,61"
OFK,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,24.06.2026,"50,240148",20659581.00,272,"1037940409,51"
OFO,QNB PORTFÖY JKDK SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"65,343039",31413804.00,1,"2052673431,92"
OFS,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"7,785397",23299701.00,478,"181397412,51"
